Year,id,state,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj,N_TaxReturn,N_TaxUnit,AvgInc,TotalInc_1000,AGI_1000,CPI2014
1946,42,South Dakota,33.58314253,22.52112891,9.049576214,6.130769268,2.356558124,0.552019965,196414,263673.9831,1982.591032,522757.6742,437344,11.12181327
1947,42,South Dakota,35.81595405,24.5454092,9.413866242,6.201878074,2.251067375,0.512400971,213445,264487.918,2314.512178,612160.5071,545223,9.725352409
1948,42,South Dakota,30.49817509,21.33513932,8.288806412,5.454762162,1.98376899,0.405828218,212645,264732.8718,2875.187688,761156.6935,596537,9.02394003
1949,42,South Dakota,34.22575776,22.96569632,8.912298379,5.961841966,2.171117505,0.470954035,214937,264934.6347,2154.074606,570688.9689,540617,9.112410031
1950,42,South Dakota,29.59025051,20.59965788,8.845613916,5.920615109,2.15330497,0.377630644,215239,265918.9364,2624.198942,697824.1915,557868,9.02394003
1951,42,South Dakota,26.75969647,18.45352168,7.237065069,4.848506881,1.789679767,0.41953884,222991,264750.4899,3079.255816,815234.4858,626089,8.362803036
1952,42,South Dakota,31.35124848,19.42021381,8.05977447,5.565360925,2.290399231,0.614050508,221491,263573.3144,2680.70652,706562.7025,600477,8.183975801
1953,42,South Dakota,29.07620426,17.0230515,7.073008637,4.714983145,1.750019133,0.406412001,220008,262200.3455,2922.628571,766314.221,631981,8.122672612
1954,42,South Dakota,29.15608539,18.25904399,7.31059996,4.989575533,1.829362867,0.431199502,224952,261045.6877,3027.994889,790445.0082,653976,8.082311505
1955,42,South Dakota,32.03220474,19.98644138,7.723021784,5.147801868,1.885264495,0.432898433,229308,259860.9963,2817.215306,732084.3763,645905,8.112544591
1956,42,South Dakota,30.39357145,19.28133261,8.379785703,5.653081389,1.966825683,0.442447651,225008,258647.4846,3025.604201,782564.916,671758,7.992949339
1957,42,South Dakota,26.49785149,17.31207149,6.867910666,4.61929012,1.606325055,0.384669678,224341,257466.0088,3547.414483,913338.6485,693770,7.717984296
1958,42,South Dakota,30.06531526,19.4486992,7.679859953,5.101839677,1.837394361,0.439843693,224344,255881.0674,3612.089077,924265.2088,789833,7.513003189
1959,42,South Dakota,30.60885267,19.99277962,8.221053164,5.569735557,2.314496862,0.508643943,224612,254248.4147,3295.263221,837815.45,742195,7.461367429
1960,42,South Dakota,27.51689334,17.94913092,6.974428151,4.76857881,1.865709434,0.385926693,225757,252348.609,4099.207319,1034429.265,783194,7.335330817
1961,42,South Dakota,29.19039574,18.88221897,7.025744507,4.551007869,1.736740373,0.401610102,228788,253443.2866,4148.812043,1051488.56,899635,7.26173218
1962,42,South Dakota,26.81928109,17.44449929,6.703895425,4.519657646,1.739403586,0.439380569,231397,254227.0464,4685.139948,1191089.291,950956,7.189595767
1963,42,South Dakota,28.55790141,18.20033804,6.961236646,4.837852788,2.074591164,0.648099633,231846,254752.7597,4519.142749,1151264.087,944239,7.095614123
1964,42,South Dakota,31.55763012,20.5420611,8.287574868,5.663167719,1.992959724,0.582181118,230793,255141.8284,4430.623274,1130437.323,966932,7.004057812
1965,42,South Dakota,28.7656081,18.46969375,7.230455077,5.211835475,1.782537524,0.431406323,232877,255167.3344,5017.843984,1280389.874,1041446,6.892882291
1966,42,South Dakota,28.86645867,18.5789779,7.037734046,4.749084487,1.847789469,0.489456596,234486,254940.2702,5425.970192,1383298.307,1116814,6.701413339
1967,42,South Dakota,30.01383773,19.43346376,7.509418857,5.228016033,1.848124058,0.421850647,235533,254534.6427,5535.118865,1408879.503,1191924,6.500772221
1968,42,South Dakota,30.94008249,20.40564095,8.08928422,5.164773885,1.85088705,0.452874358,238467,253890.4967,5964.891317,1514429.219,1324701,6.239246901
1969,42,South Dakota,29.51685648,19.69699141,7.817766323,5.044245897,1.763884998,0.557079527,239439,253184.2694,6357.848444,1609707.213,1391924,5.916234119
1970,42,South Dakota,27.98717359,18.03383611,6.569902449,4.275869741,1.386216224,0.309813169,228573,252945.038,6775.725114,1713886.047,1413723,5.596025571
1971,42,South Dakota,28.1124937,17.86392503,6.711274265,4.450058146,1.617161813,0.43041483,225836,257659.6543,7277.758403,1875184.715,1545780,5.361130671
1972,42,South Dakota,26.50879893,17.13480878,6.458693602,4.244864371,1.60822555,0.428884284,237029,261972.2713,8389.577914,2197836.781,1676717,5.194396942
1973,42,South Dakota,27.57750751,18.13788325,6.614382694,4.329557325,1.586616191,0.414556951,244510,266065.5977,10441.90947,2778232.885,2102752,4.890220544
1974,42,South Dakota,30.65036528,20.26179942,8.270282041,5.692352046,2.437107032,0.774018839,252789,270132.2344,10112.47461,2731705.361,2271718,4.404174283
1975,42,South Dakota,29.72926995,19.47244611,7.537794612,5.073510125,2.095676335,0.752294657,253077,274479.8123,10722.71573,2943169.001,2389767,4.035795393
1976,42,South Dakota,32.15547873,21.03503333,8.098877815,5.331406688,2.028628254,0.574637256,259719,278818.5114,10326.97023,2879350.468,2620049,3.815919019
1977,42,South Dakota,30.16582966,19.66362037,7.894448115,5.311534531,2.415869367,0.936246776,256819,283406.0024,11542.10056,3271100.578,2537586,3.582933864
1978,42,South Dakota,29.73184663,19.65045013,7.360534739,4.822296633,1.813639344,0.443603274,270359,288246.2084,13033.42278,3756834.699,3104848,3.330150187
1979,42,South Dakota,29.79604868,19.53885191,7.765297169,5.259849037,2.195680493,0.651588385,285962,288274.2836,14507.91065,4182257.548,3493246,3.039053142
1980,42,South Dakota,34.26293246,22.02788167,8.7020015,5.684240034,2.286406877,0.703404117,277999,296641.5625,13733.11152,4073811.661,3732619,2.735386935
1981,42,South Dakota,31.94240241,19.27282554,7.613363153,5.22560764,2.112537848,0.577692358,277975,297621.7813,15766.4688,4692444.527,4005436,2.49761264
1982,42,South Dakota,28.37454812,19.14969683,8.552053031,6.309624048,3.307898602,1.373450116,272274,277467.7188,17667.24277,4902089.549,4161752,2.355472083
1983,42,South Dakota,29.11908929,20.17043859,10.6302486,6.975125987,3.753001288,1.52382395,266315.9508,291246.1907,16840.74377,4904802.471,,2.259049249
1984,42,South Dakota,30.57057127,19.76033082,9.621873726,6.613169131,3.523134586,1.45477847,274936.8448,296247.384,18142.98378,5374811.483,,2.170210234
1985,42,South Dakota,31.64215136,19.74583854,8.677663011,6.428574526,3.269962305,1.199005401,281077.642,301416.9363,19284.78955,5812762.184,,2.098175495
1986,42,South Dakota,33.26770831,23.11634912,12.05773465,9.425456055,5.349829546,2.307291781,284907,306815.6563,21039.04413,6455108.132,4811620,2.060863542
1987,42,South Dakota,30.89527927,20.89026015,9.385390141,6.824264137,3.33189155,1.190556029,294131,302286.4688,21267.93301,6429008.366,5536433,1.993507337
1988,42,South Dakota,33.95629221,24.09941815,12.29345129,9.44532443,5.12174187,2.047239586,298523,309027.5625,22204.94294,6861939.392,5987482,1.922940705
1989,42,South Dakota,33.77832365,23.39275485,11.12373338,8.27242376,4.197816302,1.565088631,305055,312275.9375,23032.50273,7192496.383,6490108,1.843412935
1990,42,South Dakota,33.45158206,23.0140994,11.24717875,8.474257975,4.351587076,1.656481857,311932,299993.5,26228.71451,7868443.866,7145541,1.755897371
1991,42,South Dakota,34.54065563,23.69310901,11.61678045,8.845627339,4.80763292,1.994738335,318585,307544.5,26290.11121,8085379.108,7468723,1.695113016
1992,42,South Dakota,36.72511478,26.21717801,14.03477881,11.19569905,6.678653731,3.156857365,318253,310967.6875,27841.60482,8657839.468,8071283,1.653198666
1993,42,South Dakota,37.61792884,27.15089637,14.40223216,11.51977695,6.962416026,3.382282766,320834,317700.375,28045.45986,8910053.115,8546334,1.613307097
1994,42,South Dakota,34.56637243,24.6562711,12.5204979,9.638081135,5.370005614,2.311890371,327998,312092.1563,30732.13402,9591257.974,8772517,1.579589639
1995,42,South Dakota,37.33904832,26.88263668,13.89703172,10.84029968,6.186623356,2.683120179,332281,320733.1875,30540.01716,9795197.05,9339996,1.542447558
1996,42,South Dakota,34.74135437,25.26150713,12.86773705,9.910367506,5.504089394,2.291961904,332842,328551.7813,33922.01781,11145139.37,9765474,1.502453239
1997,42,South Dakota,38.82001175,29.02367232,16.21800653,12.76732553,8.125124263,4.316394437,340181,332696.9063,35070.20986,11667750.32,10907148,1.470675463
1998,42,South Dakota,37.81426154,28.00098702,15.37892981,12.03016515,7.116677443,3.270039241,344408,338573.0313,37649.45341,12747089.57,11489256,1.450428367
1999,42,South Dakota,39.68577185,29.97238793,17.20327756,13.82836243,8.791686053,4.425077842,350533,335140.875,41104.32221,13775738.51,12631204,1.420791498
2000,42,South Dakota,37.79802422,28.16449301,15.45412639,12.144473,7.051904114,3.006099468,355168,346859.0313,42292.20468,14669433.15,13232757,1.37472392
2001,42,South Dakota,35.28794481,25.52884853,13.0492555,9.779066985,5.144327595,1.983958001,354978,357315.875,41409.69695,14796342.1,12983789,1.337183383
2002,42,South Dakota,36.68510844,26.36145579,13.46774567,10.33267076,5.71581741,2.385304709,355903,370971.0938,38822.30502,14401952.95,12779534,1.315926115
2003,42,South Dakota,34.44139115,24.91947798,12.80092389,9.836583553,5.468169975,2.310101147,357449,361994.0938,43681.72321,15812525.81,13475212,1.287181338
2004,42,South Dakota,36.35818898,27.39044262,15.01755705,11.94782748,7.155466391,3.264060862,362240,366992.5587,47202.10986,17322823.07,14818868,1.253308145
2005,42,South Dakota,38.72716844,29.53938825,16.92329537,13.67119717,8.376698227,3.862327227,367105,375660.75,49068.08762,18432954.6,16165957,1.212653225
2006,42,South Dakota,42.80536164,32.84309937,19.40616598,15.79120773,9.776979849,4.571072384,377808,378393.9063,49577.19046,18759706.76,17667783,1.174156297
2007,42,South Dakota,40.59696033,30.85364577,18.21836704,14.78581809,9.129058715,4.306972345,417180,383266.2188,55921.93249,21432987.61,19186319,1.141765778
2008,42,South Dakota,39.1648684,29.3365355,16.87520528,13.60607093,8.41391528,4.089731879,389575,389852.1563,55896.35329,21791313.86,19073893,1.099548079
2009,42,South Dakota,39.17028748,28.70909817,16.01794904,12.77895593,7.868047795,3.963003562,385157,396899.0625,51467.98292,20427594.17,18983043,1.103473993
2010,42,South Dakota,38.67669872,28.57441941,15.85561755,12.43158687,7.270873484,3.442898594,393777,400672.5938,55147.08752,22095926.59,19817601,1.085666067
2011,42,South Dakota,38.20113383,28.34935626,15.87936358,12.42982658,7.162487525,3.222962689,411441,414065.9375,58564.33213,24249495.09,21289609,1.05244533
2012,42,South Dakota,43.09721912,33.25125324,19.5327274,15.53925032,9.075114231,4.024813627,414950,414407.5544,62081.29105,25726956,23853171,1.031107085
1917,43,Tennessee,40.43109773,30.92230704,16.68539818,12.54232852,6.129050343,1.566947132,31451,876617.5436,508.0286569,445346.8333,111964.54,16.9433874
1918,43,Tennessee,40.50372631,32.53628595,16.88623936,12.4089919,5.951222061,1.63219559,38232,871835.066,600.0409469,523136.7385,139173.691,14.42629881
1919,43,Tennessee,39.81232611,32.79055812,16.99451236,12.51971432,5.906092878,1.57155402,50789,878509.8111,764.4352455,671563.8631,193909.353,12.56034896
1920,43,Tennessee,42.28235798,32.88713568,16.38906329,11.97154126,5.383185088,1.301619196,65054,890406.0868,735.8796152,655231.6886,212600.105,10.84376794
1921,43,Tennessee,44.9219861,35.28477052,16.04769202,11.43611671,4.991856765,1.168206303,60949,905196.8774,576.6373012,521970.2844,170969.895,12.1385462
1922,43,Tennessee,43.82154045,34.43614855,16.70071805,12.27330668,5.719625935,1.481880048,63555,915102.572,636.6524014,582602.25,190723.937,12.96067881
1923,43,Tennessee,42.6400338,33.36282011,15.20166374,11.27783419,5.179749307,1.262354092,69081,928061.2019,737.525588,684468.8836,226033.948,12.73240854
1924,43,Tennessee,43.88240358,34.4999723,16.4260663,12.14248765,5.554757493,1.434277502,66981,943021.9619,717.1354505,676274.4795,224184.198,12.70754055
1925,43,Tennessee,41.74951688,33.14964866,18.87116797,14.16919523,6.518275525,1.721108093,34689,954142.9416,681.8125463,650546.6286,168198.127,12.39287764
1926,43,Tennessee,40.50164489,32.13010318,18.73394867,14.11366262,6.802787521,1.983522755,35495,963835.741,725.3023782,699072.3551,175714.293,12.2759637
1927,43,Tennessee,41.08488456,32.67320624,19.65244098,14.89964362,7.399190403,2.430289796,33812,973924.8119,703.951507,685595.8391,173162.605,12.51203993
1928,43,Tennessee,42.22223239,34.02597314,21.13770846,16.43569941,8.948954637,3.764945369,35039,982491.8184,729.1015005,716336.259,190287.682,12.68276952
1929,43,Tennessee,34.97947494,27.87082935,16.84327081,12.74168994,6.450254043,2.431447236,35432,989124.3153,829.6233171,820600.5955,171978.665,12.68276952
1930,43,Tennessee,37.79532445,28.08630716,15.49153934,11.20830005,5.134636006,1.540875041,33887,996004.4576,677.8447332,675136.3758,130372.669,13.01252152
1931,43,Tennessee,40.32460524,28.24295151,15.3831362,10.93332952,5.089469872,1.735188604,29677,1012528.293,548.5844466,555457.2732,107241.985,14.26811571
1932,43,Tennessee,46.16972197,32.36830986,16.11898695,11.06650166,4.939214083,1.554945412,33418,1027963.634,390.3755996,401291.92,88505.372,15.90772802
1933,43,Tennessee,43.45529783,31.22520421,15.77092257,11.11820828,5.216570712,1.67460141,34791,1043107.417,411.9238727,429680.847,93387.209,16.7687133
1934,43,Tennessee,42.19823115,31.35757603,16.01083771,11.58550611,5.475601404,1.788293757,38710,1058950,494.0310568,523154.1877,115785.707,16.22508918
1935,43,Tennessee,42.07302258,31.07732134,15.95606013,11.44518165,5.373823376,1.704418735,43067,1075717.855,537.0605832,577725.6584,135553.36,15.83031816
1936,43,Tennessee,42.85975655,33.23944703,18.09386081,13.46020011,6.40612438,1.852187753,48559,1092112.856,605.9682654,661785.7328,173315.298,15.67773678
1937,43,Tennessee,40.93596187,31.83872133,16.48678604,12.15622669,5.72951381,1.625400596,59243,1108487.005,658.3507543,729773.256,195527.086,15.13083898
1938,43,Tennessee,44.93823553,34.22595074,17.07953281,12.37514046,5.869161533,1.821181276,58517,1127093.727,582.3991568,656418.4364,181752.785,15.41767953
1939,43,Tennessee,47.01529518,37.38671262,17.88197307,12.98330184,6.10534384,1.71843915,71841,1146469.772,605.9216234,694670.8256,224937.53,15.64004991
1940,43,Tennessee,52.07126655,37.77745406,18.06941147,13.4234923,6.470383857,1.983114392,139021,1167812.699,660.5344778,771380.5512,352744.751,15.49109705
1941,43,Tennessee,46.74060223,34.22814392,17.55992116,13.26861607,6.572854866,2.118357704,262185,1173020.489,867.5560229,1017660.99,612649.127,14.75342576
1942,43,Tennessee,40.30114417,29.1343191,14.80444628,11.21748975,5.410588295,1.677696503,446648,1179472.463,1110.293753,1309560.908,921106.289,13.33250156
1943,43,Tennessee,35.62390836,25.33072157,12.93253547,9.830394149,4.756262094,1.325361014,615451,1189272.645,1457.040864,1732818.842,1204095,12.56034896
1944,43,Tennessee,37.4365264,25.6952373,12.43610278,9.170075595,4.240445124,1.284382206,694233,1196776.633,1584.002202,1895696.823,1406248,12.34584585
1945,43,Tennessee,32.5670559,22.98911049,11.68798133,8.679031378,3.896528264,1.066362831,695825,1202822.733,1654.796005,1990426.253,1413075,12.07098472
1946,43,Tennessee,38.57631859,27.89697913,14.38367308,10.60580387,4.809514941,1.545044586,755103,1207907.472,1709.728211,2065193.482,1675853,11.12181327
1947,43,Tennessee,36.95950255,26.46309714,13.0881984,9.509693688,4.258402658,1.284039038,795462,1223473.363,1819.449888,2226048.474,1865052,9.725352409
1948,43,Tennessee,36.14954037,25.03131501,11.67807456,8.543631169,3.873181718,1.155489395,769354,1236570.393,1990.700943,2461641.848,2041261,9.02394003
1949,43,Tennessee,37.60819915,26.34694232,12.08382894,8.708205929,3.817666342,1.117276131,771088,1249602.838,1938.502229,2422357.887,2155940,9.112410031
1950,43,Tennessee,38.71981561,27.53411355,13.50893511,9.746403711,4.336204752,1.034785004,804601,1266498.919,2147.553804,2719874.571,2376817,9.02394003
1951,43,Tennessee,36.6496933,24.59041758,11.95793142,8.720381647,3.865084698,1.12180353,856721,1270826.676,2387.45037,3034035.618,2690510,8.362803036
1952,43,Tennessee,37.43507375,24.23993535,11.06468213,7.856240096,3.373381417,0.94246772,873469,1275102.155,2479.085521,3161087.291,2828368,8.183975801
1953,43,Tennessee,36.07021348,22.20267708,9.879359904,6.966094227,2.898770756,0.775049205,928575,1278411.867,2649.715698,3387427.993,3121764,8.122672612
1954,43,Tennessee,36.78703965,23.07662403,10.39365314,7.350643442,3.178310183,0.827381688,908671,1282767.798,2669.939331,3424912.197,3115501,8.082311505
1955,43,Tennessee,37.13640471,24.00354286,11.05889625,7.913035136,3.463983578,0.982795193,947411,1286964.647,2850.483474,3668471.457,3295848,8.112544591
1956,43,Tennessee,35.2017209,24.28768295,10.76088789,7.542917845,3.075426615,0.85456775,987464,1291004.537,3051.301431,3939243.992,3673637,7.992949339
1957,43,Tennessee,35.54485585,23.98531011,10.50827055,7.385122645,3.052450065,0.854005497,999391,1295189.759,3134.507481,4059781.99,3796296,7.717984296
1958,43,Tennessee,36.38912838,24.75385498,11.10054855,7.896367279,3.367492584,0.965925694,990437,1297315.619,3225.682114,4184727.791,3784554,7.513003189
1959,43,Tennessee,35.65660052,24.36568457,10.71062549,7.657142685,3.405276343,1.121738621,1030009,1299151.319,3528.224191,4583697.112,4173394,7.461367429
1960,43,Tennessee,36.47479734,24.86327965,10.86392894,7.601763735,3.312492159,1.069943912,1046547,1299560.169,3570.693389,4640330.906,4334378,7.335330817
1961,43,Tennessee,36.29163337,24.58942181,10.70325566,7.595766192,3.370296331,1.097078014,1060595,1326207.901,3746.701853,4968905.601,4551566,7.26173218
1962,43,Tennessee,37.55940831,25.28166357,10.91362591,7.591630288,3.126594927,0.895738472,1090583,1351723.653,3854.849288,5210690.961,5122014,7.189595767
